Latitude,Longitude
49.2890821343586,-123.124757970644
49.2828262704391,-123.109646653124
49.2829256767095,-123.109636561032
49.282973280569,-123.109710916589
49.2831356847985,-123.109667400476
49.2880969647475,-123.126150704896
49.2882253834632,-123.126344928205
49.288244690183,-123.121792814441
49.2691192880011,-123.032033037469
49.2841437421503,-123.100761856684
49.2832173716651,-123.087479587151
49.2692789235778,-123.098451306419
49.2827975260224,-123.092868798824
49.282799241022,-123.092973301698
49.2828014056852,-123.093077805425
49.2828031250418,-123.09317667084
49.2621578977123,-123.088654018524
49.2210646697645,-123.066257340101
49.2689146168722,-123.10379719423
49.2654620360945,-123.095176259644
49.2807608306762,-123.085634666466
49.2835277122928,-123.066938791736
49.2879253066379,-123.140402598667
49.2880104620254,-123.140270826969
49.2880978666862,-123.14014595066
49.2629537640851,-123.070901106553
49.2882862199086,-123.13985360544
49.2594650287984,-123.077962726069
49.2679191375078,-123.156342274677
49.2428154342689,-123.061546477935
49.2635110571801,-123.206848391616
49.2640980547146,-123.209818340647
49.2792265699178,-123.128404948339
49.2804285108261,-123.131835590065
49.21326411119,-123.139967096637
49.2133536206213,-123.139961870807
49.2683131564683,-123.148526936258
49.2617877253073,-123.09796745404
49.2818650632254,-123.065841048204
49.2678035197768,-123.148921835044
49.2657930234499,-123.103101913966
49.265860114778,-123.103116348814
49.2826103630891,-123.114629428033
49.2826594582765,-123.114557354768
49.2359443429788,-123.155877207057
49.2360145102788,-123.155873993617
49.2634432358448,-123.148811855179
49.2343505703472,-123.159327582848
49.2878720003484,-123.128230314012
49.2496576959216,-123.076534334612
49.2422640207892,-123.059844653691
49.2528464823012,-123.082157104704
49.25285401329,-123.082318595152
49.2529222506091,-123.08250835718
49.2529918510123,-123.082665829077
49.251284260103,-123.079081664108
49.2529488603974,-123.081082621744
49.2607272906121,-123.153801149911
49.2792319301488,-123.078476193285
49.2792333634899,-123.078352317409
49.2539827842202,-123.090845372224
49.2806752906782,-123.079524301317
49.2796879593084,-123.075711562687
49.2800889648951,-123.075710815381
49.2799756947911,-123.076425612496
49.2627157742084,-123.082417051717
49.2734212032908,-123.077996802068
49.2396538575227,-123.054033855033
49.2397068779654,-123.054143816761
49.235271208215,-123.090113966743
49.2353620627859,-123.090110697824
49.2354524681293,-123.090106741236
49.2355433270898,-123.0900978402
49.2524412905889,-123.081435620839
49.2241586914691,-123.065357182901
49.2839468137174,-123.11431019198
49.2662873402694,-123.109026537025
49.2865812989245,-123.122816935146
49.2910810264769,-123.136430569749
49.2284089340589,-123.091078665688
49.2285038249232,-123.091078840113
49.2907688694293,-123.136062539047
49.2908945797069,-123.135868992626
49.2584538673109,-123.04495525822
49.2638356235544,-123.170387043689
49.2638418924336,-123.170582652248
49.2638482274214,-123.170800252596
49.2492416364863,-123.101437392494
49.2541025226709,-123.101260997475
49.2541933772468,-123.101257747819
49.2543711087652,-123.1011608176
49.2544038083235,-123.101312596832
49.287582117464,-123.13003744391
49.2679236087922,-123.097111237571
49.2679059725916,-123.099224718304
49.2792948905005,-123.099266799343
49.2778272461588,-123.070885495737
49.2633599235661,-123.113142628834
49.2760893147843,-123.076320511497
49.2760894625822,-123.076096417887
49.2760929370571,-123.076555884373
49.2404442311682,-123.064955026193
49.2405292408343,-123.06494677111
49.2897535342208,-123.130060344813
49.2899412093937,-123.130347717799
49.2900700614342,-123.1305502116
49.2901971120655,-123.130754489455
49.2516787115516,-123.090605412105
49.2866321702408,-123.112189281814
49.2531346419637,-123.083003454044
49.2661098593002,-123.0746116955
49.2648998922943,-123.070093889539
49.2848620845473,-123.117056734651
49.2849176269703,-123.117015064474
49.2115206060956,-123.090343663244
49.280193481255,-123.121010921796
49.2802430316326,-123.12093748457
49.2826590031753,-123.112336398426
49.2827120094811,-123.112403480998
49.2791766945663,-123.098022584843
49.288967842455,-123.140775767936
49.2028981547402,-123.12776978565
49.2337340770424,-123.115625843249
49.2339117501045,-123.11561802985
49.2042669053797,-123.127241331865
49.2488646742815,-123.127109645349
49.206849565709,-123.123862718172
49.2757374169526,-123.126940968168
49.2760391086875,-123.126471448156
49.246307792488,-123.090724133904
49.2467867912917,-123.089811181096
49.2621572771875,-123.150874542172
49.2654555877159,-123.155487061957
49.2598114252177,-123.068527118021
49.2680804927805,-123.167566863931
49.2804281992429,-123.088896536946
49.2023853484622,-123.133871131898
49.2788207500531,-123.036778657353
49.2582622212612,-123.184651133727
49.2582638139625,-123.18478582249
49.2582676407819,-123.184923969139
49.2791047496562,-123.129812453733
49.2675682629074,-123.073286058033
49.2782473968037,-123.125135758539
49.2817384033932,-123.104759303155
49.2817387752105,-123.104845239319
49.2818153531401,-123.104714092206
49.283556274648,-123.106285943668
49.2680933494643,-123.16861625369
49.265975365011,-123.069322914611
49.2673065732512,-123.069293577011
49.2622177654063,-123.033305010743
49.2662899650336,-123.064246339867
49.2684068008965,-123.153912045467
49.2684084724658,-123.154014458064
49.2813968396993,-123.02807182043
49.2631024686928,-123.127093253645
49.2808591310325,-123.045285669921
49.2808774271452,-123.046082190459
49.2690872853145,-123.069255602234
49.2691777061685,-123.069253694367
49.2865514070226,-123.120915798954
49.2560640071888,-123.184751183506
49.2788059389975,-123.098826542434
49.2834111495298,-123.098105118618
49.2828816562513,-123.09719122095
49.2569171122575,-123.0910308564
49.2628442152789,-123.110300219034
49.2629376691539,-123.057120914258
49.2630127800949,-123.057118939285
49.2824218884784,-123.12734309365
49.2188865988923,-123.102286319455
49.282782902902,-123.092044324375
49.2781018544393,-123.088547883396
49.281509495321,-123.092378021973
49.2295473975857,-123.051975523211
49.2841533315501,-123.11460319393
49.2820721052097,-123.081015672987
49.2759054360098,-123.082270227077
49.2759720032422,-123.082266213374
49.2760435163518,-123.082264270096
49.2760882295761,-123.081759927103
49.276111433348,-123.082259571214
49.2761797971658,-123.082258997496
49.2762495107484,-123.082257738615
49.2763160774773,-123.082254426023
49.2763777433705,-123.081818161694
49.276383993002,-123.082251789325
49.2764447564469,-123.081819647357
49.2764532573127,-123.082249842272
49.2764996319753,-123.081812726544
49.2765378199748,-123.082238709348
49.2765827114552,-123.081863594907
49.2765926904393,-123.082238938058
49.2766069210132,-123.081960147565
49.2766552006745,-123.081880487737
49.2766624092024,-123.082230392575
49.2767057754687,-123.081849637872
49.2767134128172,-123.082229102539
49.2832690298966,-123.112187358211
49.2823363433113,-123.08364749238
49.2854238617226,-123.126692578946
49.247369670211,-123.184446068476
49.2678557577484,-123.168691183422
49.2644089295996,-123.173130565481
49.2248596784485,-123.064903530068
49.2659742529604,-123.142131823227
49.2578583247171,-123.139205824314
49.2704385423979,-123.148113277933
49.2911961628961,-123.142075172286
49.291284149614,-123.142217349058
49.2584632579469,-123.077817518041
49.2873958065889,-123.129735939391
49.2245558285147,-123.101270101627
49.2463058905957,-123.101957956972
49.2336808183182,-123.034526004546
49.2815634880003,-123.096004128946
49.2608633217122,-123.116286093249
49.2637290366541,-123.185425824697
49.244911614572,-123.089514264688
49.2644551827345,-123.176972086735
49.2534916261196,-123.067586344815
49.2828777846061,-123.096981526201
49.280679644243,-123.079733298655
49.2848030762725,-123.110025930257
49.2885466170136,-123.125843817315
49.2777117849112,-123.125949540798
49.2777604396747,-123.12587542249
49.2834038440459,-123.11251685576
49.2744012215721,-123.081078652562
49.256633463386,-123.089025716876
49.2568175487583,-123.08919123564
49.2568261378573,-123.089367570443
49.2708343668092,-123.086102877023
49.2595518415956,-123.139141361391
49.2667684437456,-123.142201457429
49.2667796299833,-123.141882593842
49.2816585745437,-123.100605272234
49.2862337084847,-123.115919426108
49.286283559938,-123.115990924025
49.2653416576059,-123.106498611922
49.2818965348255,-123.093012166263
49.2815253642288,-123.06907032174
49.2815270533886,-123.069253895001
49.2860982662647,-123.141622283814
49.285787409514,-123.138911374324
49.246322840737,-123.091022453024
49.2552063210685,-123.089464497553
49.263333313257,-123.096163325925
49.2711700633872,-123.071246719737
49.2778556240612,-123.098638075431
49.2778959586294,-123.098637880896
49.285087096752,-123.112973932777
49.2851387435695,-123.113051054166
49.2791920212267,-123.098710736507
49.2791964194452,-123.098816474734
49.284625628455,-123.113430920192
49.2342240992368,-123.100823209434
49.2777885226854,-123.067826990539
49.2772603394591,-123.067511400097
49.2772413889319,-123.0660914799
49.2567499498929,-123.043852878011
49.2740700672954,-123.069966973571
49.274158222562,-123.069962973989
49.279695827697,-123.07441361933
49.2796971500148,-123.074720239797
49.2796979605425,-123.074857731934
49.27969814102,-123.074578625655
49.2796987700945,-123.074996475241
49.2796995793994,-123.075135342294
49.2797029874791,-123.075426965725
49.2797030798333,-123.075285350212
49.2797046966739,-123.075564473012
49.281942816913,-123.071590072564
49.2819434510026,-123.071727983126
49.2819437318669,-123.071999554163
49.2819438157481,-123.071864807074
49.278301274485,-123.076512336794
49.2809141469005,-123.069062029681
49.2323961727463,-123.07747745095
49.2887139842342,-123.137167779795
49.2391461575421,-123.052925221531
49.281411263124,-123.087886762
49.2814129736363,-123.087991261761
49.2913726587203,-123.134713088208
49.2883478841585,-123.122174934017
49.2786177100595,-123.119554602653
49.2786690753706,-123.119473608845
49.2787172691164,-123.119406356034
49.2787659290371,-123.119323169318
49.2792450084934,-123.12051443578
49.2792909562,-123.120445115384
49.2793400564672,-123.120371677834
49.2793860182357,-123.120297407564
49.2454392863625,-123.100855082858
49.245505403015,-123.100853156578
49.245570173982,-123.100847105669
49.2477160475194,-123.100746404716
49.2480093250528,-123.100708528628
49.2496917607012,-123.100621316693
49.262869707956,-123.112667861704
49.2685025111823,-123.105100397227
49.2685456566614,-123.105134991319
49.2685499703253,-123.105336942895
49.2685524729351,-123.105551660673
49.268554970177,-123.105761979743
49.2845357050356,-123.062766857684
49.2788370062956,-123.128064738975
49.2816720528407,-123.101537085353
49.2816748182543,-123.101665650186
49.2686130539005,-123.167851808008
49.2815449095874,-123.095094432715
49.2815470586946,-123.095204571194
49.2816123693713,-123.098808693519
49.2816046266335,-123.098395103154
49.2806632849535,-123.100966340736
49.2824050819821,-123.092625377101
49.2824961816407,-123.091193498764
49.2879482515493,-123.141142433578
49.2878202853116,-123.141334559745
49.288584921037,-123.140174022991
49.2685675596891,-123.164806253799
49.2810970898114,-123.118820131479
49.2893857882769,-123.133815293463
49.2894288852105,-123.133876481854
49.2895119354666,-123.134010236945
49.2895550413068,-123.134071411934
49.2810621391931,-123.101583255087
49.2810643010332,-123.101682118235
49.2816628761811,-123.100819775351
49.2816641342337,-123.100924275174
49.2817635141922,-123.100737303765
49.2512512045651,-123.090570936327
49.282067034978,-123.10243970124
49.2820700905971,-123.102544205686
49.2615326330511,-123.111685925564
49.280683017113,-123.132271436009
49.2631761300918,-123.10252513042
49.2634603999164,-123.102501116554
49.2798295327485,-123.130963659672
49.2786038248942,-123.123393244972
49.2288498811355,-123.090277229976
49.2765356451055,-123.12556225589
49.2631377807052,-123.129670464276
49.2631420451868,-123.129878017315
49.2631449502649,-123.130086240298
49.2785497028978,-123.124698501144
49.2542023429178,-123.08529477292
49.2542892444548,-123.085406095701
49.2773815152244,-123.127330639068
49.2242697667943,-123.101284047308
49.2625913997379,-123.153235893119
49.2625945574342,-123.153432172135
49.2805496360777,-123.136365451558
49.2691808512228,-123.078156762099
49.2792468092632,-123.12553139761
49.2850807857077,-123.114768549121
49.2789138422357,-123.128543522567
49.2789955619752,-123.128666100155
49.2790714492883,-123.128775601487
49.2790937518113,-123.128530117474
49.2791659258454,-123.128500744796
49.2574025688552,-123.090236062888
49.2574051632251,-123.090369373734
49.2574452620513,-123.090509624623
49.2818703948437,-123.108161065272
49.281895183964,-123.108316408643
49.2819153321785,-123.108413374474
49.2788668359615,-123.124891097335
49.2789380487689,-123.124917963735
49.2789867028627,-123.124843842576
49.2790406859626,-123.124749441321
49.2790840199018,-123.124695599843
49.2791326800797,-123.124615703708
49.2791362378281,-123.124486211424
49.2791601157244,-123.124448461925
49.2792304430519,-123.124462387844
49.2792790968517,-123.124388265798
49.2793457799777,-123.12436148547
49.2643475849174,-123.169623507894
49.2747665155214,-123.071951204756
49.2756486049575,-123.073771673591
49.2584692469399,-123.078670292612
49.2763648066074,-123.127982640884
49.2764134649507,-123.127906478121
49.2323428453039,-123.031443042444
49.2764834298426,-123.098465603822
49.282501160649,-123.077776920069
49.28250326068,-123.077997622555
49.2825044192551,-123.078279634248
49.2827099713369,-123.077594525667
49.2827608234655,-123.078218027865
49.2827683500875,-123.078394039065
49.2639420665055,-123.119199180496
49.2722526846684,-123.154736789314
49.2621982936404,-123.093627811483
49.2779680558057,-123.123551775253
49.2633131287616,-123.09931004408
49.2638472663268,-123.136406561952
49.2668667721035,-123.141253999462
49.2816808099321,-123.102001470056
49.2886924180381,-123.130564024788
49.2674772743505,-123.100417507406
49.2675799859366,-123.10022596299
49.2676789365097,-123.100222067188
49.281440938387,-123.061061887426
49.2806962435694,-123.102852890359
49.2832789710579,-123.090389200882
49.2590062868142,-123.115380221737
49.2826690121677,-123.110407238735
49.2827157275858,-123.110469492723
49.2720587976669,-123.143577256121
49.2303849340241,-123.090238820778
49.2304739906996,-123.090234175581
49.2725980560635,-123.148154564713
49.2726794539719,-123.148161269639
49.2607068617603,-123.06781161792
49.2829615616882,-123.100976697944
49.2829632705696,-123.101079812687
49.2807562382841,-123.123720062021
49.2812763281821,-123.12283700687
49.2813997173864,-123.123105292406
49.2817869618475,-123.122111522365
49.2828788374045,-123.120461388537
49.2630677985769,-123.125084409807
49.2630711680528,-123.125295396005
49.263073192345,-123.125502255478
49.2630770115648,-123.125712555646
49.2646179158376,-123.138115116188
49.2647029227143,-123.138113291707
49.2257676376139,-123.090379427424
49.2258598453904,-123.090371355112
49.2259596921449,-123.090372223914
49.2560177850811,-123.185528741508
49.2440026612982,-123.063475299004
49.2440767865304,-123.063630646956
49.2628228171846,-123.093622505663
49.2803014028144,-123.13168317065
49.2630323258942,-123.097833352878
49.2630594469891,-123.097683866669
49.2661158675615,-123.099691699633
49.2811614292308,-123.121573032359
49.2637391213605,-123.186146797687
49.2743389982692,-123.109269426053
49.2751403014268,-123.110072089446
49.27618689695,-123.099356001476
49.276212875656,-123.09948074914
49.27628169226,-123.099476763097
49.2698548486166,-123.101109100879
49.2810836198967,-123.125113318281
49.2635266317279,-123.207948712687
49.2635286256334,-123.208090290547
49.2635370358037,-123.207835610758
49.2800025589829,-123.069089712525
49.2334437997793,-123.125991228508
49.2754655490826,-123.066423525203
49.2827980379133,-123.067809344818
49.275017499059,-123.059384247692
49.2834163534623,-123.075874118369
49.2834345087407,-123.075622518844
49.2834517087754,-123.075455467258
49.2834675835078,-123.075265052051
49.2843526204761,-123.06899341836
49.284380615762,-123.068808514635
49.2844086119769,-123.068621548143
49.2844357110156,-123.068445305515
49.2635056628163,-123.206595468367
49.2538314158532,-123.084523899975
49.2538826065557,-123.08463598403
49.2539612521894,-123.08472131853
49.2635527855859,-123.210153445368
49.2635543460339,-123.210289523706
49.2830126396145,-123.108858984246
49.2503210157691,-123.04207780507
49.2785739029889,-123.129295357422
49.2786225598896,-123.12922124112
49.2786712159741,-123.12914781211
49.2787198727643,-123.129073709265
49.2787685170572,-123.128994642912
49.2408999896164,-123.055262719397
49.2409503106352,-123.055371995273
49.2742312870043,-123.123313297503
49.2391951929535,-123.052998592799
49.2803255247835,-123.082244842393
49.2377712359548,-123.049952356012
49.2324626384628,-123.025721438878
49.2815534217133,-123.118120698979
49.2820319211133,-123.118163806066
49.2809163453202,-123.094181898086
49.2809676326522,-123.078711697997
49.2370617708369,-123.048326674767
49.2852142623962,-123.134965726337
49.2875541372509,-123.137478861433
49.257143689913,-123.114632887751
49.257148911682,-123.114809495197
49.2498433808711,-123.114961414458
49.2568617366125,-123.126845402731
49.2554017049308,-123.115614949333
49.2554859227432,-123.115502458618
49.2633751197018,-123.114145329076
49.2629305246205,-123.110713692794
49.2632758352147,-123.107539492628
49.2675529882343,-123.101250926461
49.2639008082374,-123.139530702485
49.2639040656989,-123.139738119296
49.2643683306927,-123.10265340687
49.2651251606909,-123.13892858926
49.265207479431,-123.138918099219
49.2657189577516,-123.138908965056
49.2634550076057,-123.149441392478
49.2836865871596,-123.111926364132
49.2836951610924,-123.111989771981
49.2837486117464,-123.112062631688
49.2673792264765,-123.143779140347
49.2673808954671,-123.143883612312
49.2673830132651,-123.143988772873
49.2673846812089,-123.144093932133
49.2673853124217,-123.144308916317
49.2673863499148,-123.144198404119
49.2673901305551,-123.144405150098
49.2677126382103,-123.148315785624
49.2677918649927,-123.148191898645
49.2677921763065,-123.14829980401
49.2677951975454,-123.148398782743
49.2640424259046,-123.148796902171
49.2840641201012,-123.114509746347
49.2640720277196,-123.208144489519
49.2635137133977,-123.207128105443
49.2635171229144,-123.207233265954
49.2643013214295,-123.210568858982
49.2360750949163,-123.065054865498
49.2362236402432,-123.065058755842
49.2628169315667,-123.186688047354
49.2576936787665,-123.093530332101
49.2677684703212,-123.097600269012
49.2678587377028,-123.097759211084
49.2635561185254,-123.074252794497
49.263557377614,-123.074393005115
49.2635577387951,-123.074530451721
49.2638799777381,-123.173332947461
49.2638765761755,-123.173141884183
49.2537921968455,-123.042942124814
49.2618967753383,-123.076442124912
49.2846173658124,-123.109044421668
49.2087879763519,-123.134104120644
49.2328652367791,-123.100455613356
49.2110328369021,-123.130574857505
49.2678390206655,-123.155392873945
49.2679080406132,-123.155566851622
49.2679092492041,-123.155671309915
49.2679109074402,-123.155775783374
49.2679121167509,-123.155879568135
49.2679753140166,-123.155380944472
49.2683828391385,-123.151974204052
49.2649172037749,-123.104435923089
49.2649202059974,-123.104597433016
49.2664354360289,-123.135437717516
49.2705057200299,-123.135198700037
49.2705964038542,-123.135341912129
49.2706861686385,-123.135501618138
49.2707834541747,-123.135637494968
49.251168459864,-123.068497977725
49.2512611158909,-123.068489174145
49.2686530284608,-123.170639899447
49.2769308524955,-123.070924053761
49.2760941351295,-123.069866382134
49.2714231747553,-123.069196544132
49.2635189902714,-123.207440817342
49.2806036322856,-123.075340384735
49.2797169117921,-123.09888517396
49.2634660711214,-123.207761394303
49.26352260399,-123.207682476446
49.2806779537935,-123.080226210625
49.2653832799866,-123.108047088734
49.2778738837207,-123.12652079491
49.2621546258469,-123.088239624509
49.2805455977085,-123.071572870798
49.2844291901452,-123.092988727784
49.2844980058794,-123.092985419581
49.2845704191231,-123.092982805656
49.2744996754006,-123.080122252678
49.2745521403163,-123.079070380372
49.2753464157171,-123.08034772838
49.2753263859669,-123.127509075582
49.262866659627,-123.111740518976
49.2827506580941,-123.103941992172
49.2693040472267,-123.155622940424
49.26930435345,-123.155729474502
49.2693078150227,-123.155837393142
49.2693081176187,-123.155939803356
49.2693097756087,-123.156044279777
49.2693475169884,-123.155872845977
49.2833456260687,-123.067428585255
49.2445875781059,-123.064688559234
49.244337344532,-123.064179879348
49.2435188204711,-123.062461424391
49.2424598173867,-123.058692772502
49.2425114712383,-123.058810300149
49.2425626898091,-123.0589168365
49.2426161496478,-123.059037938864
49.242669163537,-123.059151347224
49.242720379325,-123.059262692852
49.2507689188946,-123.091855474921
49.2500341879888,-123.076457555599
49.2695304301747,-123.104870722469
49.2695351658208,-123.105093834444
49.2689241417608,-123.103467376574
49.2457520485003,-123.101668283647
49.2833396829203,-123.094290890272
49.2833413876378,-123.094395394322
49.2412525421115,-123.101860905229
49.2570695356725,-123.101748807393
49.2872327034416,-123.141444306102
49.2872415675139,-123.141235258318
49.2872857702813,-123.141462815764
49.2497836610369,-123.034287411112
49.263205728443,-123.187179258707
49.2620202397429,-123.064968344965
49.2845394966658,-123.059054973363
49.2845398394201,-123.05926398041
49.284541084922,-123.059465975824
49.2820170012407,-123.136487800354
49.2808692798258,-123.093665119085
49.2841686659071,-123.110721523263
49.2477108365536,-123.033366810935
49.2806102453793,-123.098437672702
49.2769045280691,-123.068804080915
49.2828739125688,-123.096771845234
49.2763851359209,-123.069855533406
49.2763275819307,-123.061149007446
49.2764289165352,-123.07281168816
49.2643788351171,-123.171602721019
49.2142965110013,-123.088289698289
49.2497825901268,-123.114136826252
49.2675832294973,-123.101732913498
49.2588952010618,-123.115384085776
49.2681438511287,-123.171571901568
49.268144596492,-123.171675685606
49.2681216814374,-123.170749793491
49.2889218016672,-123.122218569777
49.2809366053874,-123.098219293753
49.272641325668,-123.096878026141
49.2676595790092,-123.105673577614
49.2677776688312,-123.106368679012
49.2633045638459,-123.109019841795
49.2633075973236,-123.109141487646
49.2633097317913,-123.109262458045
49.235014594243,-123.17285210422
49.2487463245542,-123.185616418888
49.2821870261913,-123.082580600363
49.2824510306854,-123.082573492537
49.2824532072143,-123.082674557624
49.2764532142817,-123.097191526357
49.2764546981698,-123.097565480064
49.2764597761307,-123.097942726729
49.2829829464188,-123.102485227261
49.2812599097261,-123.079635388816
49.2653900556987,-123.109049961027
49.2828810235609,-123.097408469349
49.2816102049561,-123.098709966894
49.2342357125657,-123.153533017242
49.2631534303105,-123.157013934718
49.2774130614241,-123.116717267442
49.2774585605795,-123.116644507909
49.2775076513738,-123.11657808101
49.2775576521674,-123.116501221013
49.277603149108,-123.11643052334
49.2845830143277,-123.114202099026
49.2846297123156,-123.114279896997
49.2846795605954,-123.114355639829
49.2847316480809,-123.114441013341
49.2806578177679,-123.10054121313
49.280571764089,-123.072869099628
49.2825625210388,-123.100062904288
49.2735653508296,-123.085911097608
49.2808393271707,-123.089869097922
49.2808401442991,-123.08997496986
49.2808403025697,-123.089771478886
49.2632038613372,-123.104663146352
49.2572354131417,-123.119080672267
49.2565609823096,-123.114012142596
49.2822936932026,-123.115112701271
49.2823396383354,-123.115042684093
49.2823914398533,-123.11496305551
49.2824373870823,-123.114890838083
49.2663396360366,-123.140137881527
49.2663674312529,-123.140137850283
49.2663979512728,-123.140138431552
49.2664906690938,-123.140068152616
49.2827220884711,-123.135424951289
49.2713685060674,-123.089261647475
49.2763057373188,-123.058249826057
49.2404127937575,-123.037701963919
49.2771190848006,-123.065278526361
49.2808843669009,-123.053230520409
49.2761512243686,-123.130245178204
49.2840002389325,-123.13739186939
49.2841228026379,-123.13758470072
49.2841930454509,-123.137517120702
49.2497177314976,-123.074271818259
49.2464262094549,-123.068532156112
49.2464756118018,-123.068637320705
49.2548538792539,-123.090389232203
49.2631688249165,-123.130706716126
49.2678542879109,-123.152180898303
49.2678554906042,-123.152285328887
49.269062108849,-123.140053644456
49.2680228174504,-123.078025282045
49.2690342181814,-123.139187284272
49.2690363410787,-123.139291760851
49.2690384557156,-123.139395550109
49.2690396805674,-123.139498649561
49.2598639832968,-123.033232290055
49.2601389943771,-123.032789640385
49.2806994852231,-123.1031316656
49.2589339455527,-123.033218183404
49.264266366567,-123.162648714318
49.2642696612389,-123.162864106328
49.2415397339235,-123.059302468082
49.2418966339936,-123.058852970252
49.2464347496115,-123.18546909103
49.2464353125624,-123.185678626033
49.2568493715959,-123.10050203903
49.2750695550794,-123.069913286052
49.2420223455094,-123.101031452523
49.242123097553,-123.101015034282
49.2521170372022,-123.08074726018
49.2808744966276,-123.066014017091
49.2292991957415,-123.090275438975
49.2664311135442,-123.091992144792
49.2821896440109,-123.082693490463
49.2720444005108,-123.161655359035
49.2678051841162,-123.149026308067
49.2640836769676,-123.151229422225
49.2809435334552,-123.098534169658
49.2809443461651,-123.098635917126
49.2820549848188,-123.101620892538
49.282137554219,-123.101535992372
49.2825658564463,-123.100882253226
49.2837576292798,-123.098238495615
49.2838019240292,-123.098193207839
49.283803388899,-123.098057083432
49.2805115147781,-123.100164198129
49.2805927508645,-123.100153101943
49.2806629161176,-123.10014980669
49.2807281387964,-123.100141001669
49.2807983154256,-123.100134956534
49.2808680327047,-123.100129597923
49.2806719794401,-123.101811366863
49.2631648675951,-123.131925059463
49.2655932164551,-123.138899265358
49.2763124361665,-123.059210540883
49.2693206135883,-123.137044904387
49.2818875177376,-123.092490348157
49.2087902244298,-123.092273849851
49.2662596841996,-123.107369885451
49.2662635476741,-123.107568101922
49.2662673963205,-123.10778185065
49.2662827706075,-123.107972944714
49.2828112708577,-123.069098242631
49.2714337521758,-123.155267177627
49.2714384318093,-123.155472968184
49.2866860789089,-123.129743716704
49.286691931654,-123.129810562112
49.2866934501695,-123.129820054316
49.2867439843416,-123.129836688256
49.2868140220981,-123.12955497516
